Data de envio;Tipo de pessoa;Estado;Município;Local de Armazenamento;Camarão Rosa (Kg);Camarão Sete Barbas (Kg);Camarão Branco (Kg);Camarão Santana ou Vermelho (Kg);Camarão Barba-ruça (Kg);Apresentação do produto;Tipo de embalagem
29/01/2024;Física;Paraná;Guaraqueçaba; Superagui Guaraqueçaba;0;75;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;Santos; Rod. Cônego Domênico Rangoni, Km 267 - Jardim Das Industrias;840;6792;0;0;0;Congelado;Outro
29/01/2024;Física;Rio de Janeiro;São João da Barra; Rua Ubaldo Sena, 29 - Atafona;0;500;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;Santos; R. João Ramalho, 206 - Piratininga;0;864;0;0;0;Congelado;Outro
29/01/2024;Jurídica;São Paulo;Santos; R. João Ramalho, 206 - Piratininga;588;0;0;0;0;Congelado;Outro
29/01/2024;Jurídica;São Paulo;Santos; Avenida Amelia Latorre, 650, Jd. Guanabara;0;252;0;0;0;Congelado;Outro
29/01/2024;Jurídica;São Paulo;Santos; Avenida Amelia Latorre, 650, Jd. Guanabara;660;0;0;0;0;Congelado;Outro
29/01/2024;Jurídica;Santa Catarina;Navegantes; Rua Manoel Mafra Filho 60 Bairro São Pedro;90;200;30;0;0;Congelado;Plástica
29/01/2024;Física;Rio de Janeiro;Paraty; Zona Costeira - Ilha Do Araujo;0;40;50;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;Cananéia; R. Professor Besnard N°142, Morro São João;0;500;200;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;São Sebastião; Rua Antonio Januário Do Nascimento 163 Centro;0;950;0;0;0;Congelado;Outro
29/01/2024;Jurídica;Rio de Janeiro;Angra dos Reis; Praia De Japariz, Ilha Grande;150;0;50;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;São Sebastião; Av Antonio J Nascimento 163 Industrial;440;960;0;0;0;Congelado;Outro
29/01/2024;Jurídica;São Paulo;São Sebastião; Av Antonio J Nascimento 163 Centro;0;590;0;0;0;Congelado;Outro
29/01/2024;Jurídica;Rio de Janeiro;Angra dos Reis; Coquille Restaurante Ltda;200;50;150;0;0;Congelado;Outro
29/01/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores Nº 120 - Centro;0;90;5;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;Ubatuba; Rua Estanislau Muniz 70, Tabatinga;12;12;14;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;São José do Rio Preto; Avenida Alfredo Folchini, 1774, Vila Toninho;2927,2;3140,5;0;0;0;Congelado;Outro
29/01/2024;Jurídica;Santa Catarina;Brusque; Rua Alberto Mueller, 47, Bairro Santa Terezinha;110;90;40;0;0;Congelado;Plástica
29/01/2024;Física;São Paulo;Itanhaém; Rua Urcezino Ferreira, Box 3, Baixio;0;180;0;0;0;Congelado;Plástica
29/01/2024;Física;São Paulo;Itanhaém; Rua Urcezino Ferreira, Box 3, Baixio;0;0;160;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;Santos; Rua Joel Nascimento Dos Santos, 48 - Jardim Primavera;325,4;0;0;0;0;Congelado;Outro
29/01/2024;Jurídica;São Paulo;São Paulo; R Francisco Pimentel, 89;4000;7300;0;0;0;Congelado;Outro
29/01/2024;Jurídica;Rio de Janeiro;Paraty; Br 101 Km 565 Praia Grande N 80;220;400;80;0;0;Congelado;Plástica
29/01/2024;Jurídica;Distrito Federal;Brasília; Scn Qd05 Bloco A Loja 02W,03W,04W Térreo S/N;56;0;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;Santa Catarina;Itajaí; R Felix Busso Asseburg, 25, Box 22, Centro;600;0;0;0;0;Congelado;Outro
29/01/2024;Jurídica;São Paulo;Cananéia; Rua Silvino De Araujo, 114, Centro;0;40;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;Rio de Janeiro;Angra dos Reis; Avenida Luigi Amendola, S/N, Parque Das Palmeiras;20;0;0;10;0;Congelado;Outro
29/01/2024;Jurídica;São Paulo;Piracicaba; Rua Santa Cruz, 170 - Bairro Dos Alemães;0;10800;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;Distrito Federal;Brasília; Scn Qd5 Bloco A Ljs 02W,03W,04W , Térreo, S/N;94;0;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;Cananéia; Rua Professor Besnard, 140 Box 17, Centro;47;48;10;0;0;Congelado;Plástica
29/01/2024;Física;São Paulo;São Sebastião; Rua:Ademir Fortunato De Souza,Nº 470-Casa 02-Enseada;0;150;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;Distrito Federal;Brasília; Scn Qd 05 Bloco A , Térreo, Lojas 84L E 84S, Asa Norte;3,84;0;0;0;0;Congelado;Plástica
29/01/2024;Física;São Paulo;Cananéia; Av. Luiz Rangel 1170;0;16;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;Distrito Federal;Brasília; Scn Qd 05 Lote A 84L E 86S, Térreo - Asa Norte;12,3;0;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;Piracicaba; Rua Joao Franco De Oliveira, 1051 - Unileste;619,85;428,27;0;0;0;Congelado;Isopor
29/01/2024;Jurídica;São Paulo;Jaguaruna; Rodovia Claudino Abel Botega, S/N, Camacho;120;0;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;Jacareí; Estrada Municipal Do Jaguari, 314 - Rio Abaixo;730;2659;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;Rio de Janeiro;Angra dos Reis; Rua Da Paz, Nº 86, Verolme;0;10;0;0;0;Congelado;Outro
29/01/2024;Física;Rio de Janeiro;Rio de Janeiro; Rua Barros De Alarcão 308 Guaratiba;1000;0;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;São Sebastião; Av Doutor Manoel Hipolito Do Rego 2501;4;6;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;Ilhabela; R Benedito Dos Anjos Sampaio 155;3;4;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;Piracicaba; Rodovia Sp 308 Km 158 150M, Sn  - Jardim Nova Iguacu;3220,39;27435,4;0;0;0;Congelado;Isopor
29/01/2024;Jurídica;São Paulo;São João da Boa Vista; Avenida Pedro Rezende Lopes Nº 433, Vila Valentim;6012,74;7755,11;0;0;0;Congelado;Embolsado
29/01/2024;Física;Paraná;Matinhos; Mercado De Peixe Box19 E32;0;390;0;0;0;Congelado;Plástica
29/01/2024;Física;Paraná;Matinhos; Mercado De Peixe Box8 Cafu Pescados;0;450;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;São Paulo;Registro; Av Clara Gianotti De Souza 1462 - Jd Paulista;22,7;24,8;35;0;0;Congelado;Plástica
29/01/2024;Física;São Paulo;Itanhaém; Rua Vereador Angelino De Bortoli,272;0;200;20;0;0;Congelado;Plástica
29/01/2024;Jurídica;Paraná;Paranaguá; João Estêvão,  Mercado Do Peixe;0;120;0;0;0;Congelado;Embolsado
29/01/2024;Física;Santa Catarina;Itapoá; Peixaria Pescados Da Barra;0;100;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;Santa Catarina;Porto Belo; Rua Venino Pereira Cruz, 399, Centro;1660;0;0;0;0;Congelado;Outro
29/01/2024;Jurídica;Distrito Federal;Brasília; Q Shcs Cl Quadra 108, Bloco E Loja 01, Asa Sul;621,233;0;0;0;0;Congelado;Outro
29/01/2024;Física;Santa Catarina;Itapoá; Número 131;0;100;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;Rio de Janeiro;Angra dos Reis; Rua Prefeito João Gregório Galindo  N 1118;120;0;0;0;0;Congelado;Plástica
29/01/2024;Jurídica;Rio de Janeiro;Angra dos Reis; Rua Prefeito João Gregório Galindo;121;0;90;0;0;Congelado;Plástica
29/01/2024;Física;Santa Catarina;Balneário Barra do Sul; Rua Abilio Tavares, N53;0;300;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;Rio de Janeiro;Paraty; Rua 15 De Novembro Bairro Mangueira  N 80;0;0;0;0;0;Congelado;Plástica
30/01/2024;Física;Rio de Janeiro;Rio de Janeiro; Rua Barros De Alarcão 308 Guaratiba;62;0;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;Piauí;Teresina; Rua Professor Joca Viera, 1227;581,772;0;0;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Ubatuba; Rua Acre Nº 802 Casa A - Parque Guarani;0;0;25;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Cananéia; Rua Clodovéu Jose De Lima, 175, Morro Sao Joao;0;300;0;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Caraguatatuba; Avenida Drº Arthur Costa Filho, Nº 2280 - Box 06;0;600;200;0;0;Congelado;Plástica
30/01/2024;Jurídica;Rio de Janeiro;Paraty; Br 101 No 970 Boa Vista Marina 188;30;0;0;0;0;Congelado;Embolsado
30/01/2024;Física;Paraná;Pontal do Paraná; Pontal Do Sul, Avenida Aníbal Khury S/N° 0;0;250;0;0;0;Congelado;Plástica
30/01/2024;Física;Rio de Janeiro;Paraty; Avenida Dos Bulhões, S/Nº, Tarituba;0;104;68;0;0;Congelado;Isopor
30/01/2024;Jurídica;Santa Catarina;Penha; Rua Sao Miguel Gravata De Penha;114;0;0;0;0;Congelado;Outro
30/01/2024;Jurídica;São Paulo;Cananéia; R. Prof. Besnard N°11;88;235;100;0;0;Congelado;Plástica
30/01/2024;Jurídica;Santa Catarina;Itajaí;Rua Feliz Busso Assemburg 85 Box 05, Bairro Centro - Mercado Público Do Peixe;300;0;0;0;0;In Natura;Plástica
30/01/2024;Jurídica;Santa Catarina;Penha; Rua Sao Miguel;0;476;0;0;0;Congelado;Outro
30/01/2024;Jurídica;Santa Catarina;Itapema; Orla Canto Da Praia, Nº20, Canto Da Praia;30;150;30;40;0;Congelado;Plástica
30/01/2024;Física;Paraná;Guaraqueçaba; Superagui Guaraqueçaba;0;50;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;Santa Catarina;Itapema; Rua 109D, Nº76, Canto Da Praia;140;190;30;160;0;Congelado;Outro
30/01/2024;Jurídica;Santa Catarina;Itajaí;Rua Felix  Busso  Assemburg 85 Box 13, Bairro Centro, Mercado Publico Do Peixe;300;0;0;0;0;In Natura;Plástica
30/01/2024;Física;Paraná;Pontal do Paraná; Avenida Aníbal Cury ,S/N° Balneário Canoas;0;15;0;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Bertioga; Avenida Vicente De Carvalho, 0, Box 1, Centro;20;0;200;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;São Caetano do Sul; Rua Vieira De Carvalho, 605, Nova Gerti;650;200;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;Pernambuco;Recife; R. Padre Carapuceiro, 777 - Boa Viagem;26,47;0;0;0;0;Congelado;Embolsado
30/01/2024;Jurídica;São Paulo;São Paulo; Rua Haddock Lobo 1573;7,387;0;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Santos; Rua Joel Nascimento Dos Santos, 48 - Jardim Primavera - Guaruja;533;0;0;0;0;Congelado;Outro
30/01/2024;Jurídica;São Paulo;Praia Grande; Rua Das Palmas, 388 - Florida;223;512;66;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Ubatuba; Rua Constante Lucio De Souza,117 Estufa 1;0;700;0;0;0;Congelado;Outro
30/01/2024;Jurídica;Santa Catarina;Bombinhas; Avenida Rio Tapajos 417 Zimbros;20;780;40;20;0;Congelado;Outro
30/01/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores Nº 108 - Centro;0;200;30;0;0;Congelado;Plástica
30/01/2024;Jurídica;Santa Catarina;Itapema; Rua 902B, Nº177, Alto São Bento;0;100;0;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Caraguatatuba; Al Antonio Luiz G. Da Camara Coutinho, 1380 - Porto Novo - Box 03;0;80;0;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Ubatuba; Rua Luiz Da Rosa Nº 2527 - Sertão Da Quina;15;100;7;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Bertioga; Rua Aprovada 329, N 2717 Loja 12 Riviera De São Lourenco;980;36;0;0;0;Congelado;Outro
30/01/2024;Física;São Paulo;Caraguatatuba; Alameda Antonio G. Da Camara Coutinho,  1350 - Box 06;0;120;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Cananéia; Rua Carlos De Lima Junior, 33 - Carijó;0;2450;83;0;0;Congelado;Plástica
30/01/2024;Jurídica;Santa Catarina;Bombinhas; Avenida Rio Tapajós,652;40;232;60;0;0;Congelado;Plástica
30/01/2024;Jurídica;Santa Catarina;Bombinhas; Avenida Rio Amazonas,827;150;1210;90;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Cananéia; R. Vereador Antônio De Almeida, 115;0;65;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;São José do Rio Preto; Rua Antonio De Godoy, 3048;32;2;0;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;São Paulo; Rua Guilherme Manoel Coelho, 40, Carijo;0;800;30;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Peruíbe; Av Mário Covas Jr Box 21;300;500;200;200;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Peruíbe; Av Mário Covas Jr Box 27;300;600;200;200;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;São José do Rio Preto; Av. Francisco Das C. Oliveira, 1180 - Jardim Morumbi;666;21;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;São Paulo; Avenida Professor Besnard, 142;120;800;80;0;0;Congelado;Plástica
30/01/2024;Jurídica;Santa Catarina;Itajaí;Rua: Felix  Assembur  Nº 85  Box 18, Bairro: Centro, Mercado Público;200;0;0;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Cananéia; Rua Clodovil José De Lima, 530;0;1900;0;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Ubatuba; Rua José Lourenço Coutinho De Oliveira Nº 25 - Pereque Açu;0;100;50;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Peruíbe; Av Padre Anchieta 130 Centro;340;1060;0;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores Nº 96 - Centro;0;332;20;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Cananéia; Rua João Gonçalves De Araújo, 380, Carijó;0;100;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;Bahia;Alcobaça; Rdv Br 418 Km 16, S/N, Sala 04, Taquari;0;3680;0;0;0;Congelado;Outro
30/01/2024;Física;São Paulo;Peruíbe; Rua Rui Barbosa, 863 - Jangada;200;150;100;300;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Guarujá; Av. Antonio Correa, N° 131 Vila Ligya;1576;678;203;0;0;Congelado;Outro
30/01/2024;Jurídica;Santa Catarina;Itajaí; Vereador Airton De Souza, Número  508 , Bairro São Vicente;0;100;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Ubatuba; Av. Marginal N° 2375, Loja 2, Pereque-Mirim;12;384;40;30;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Ilhabela; Avenida Jose Pacheco Do Nascimento, 9711 Veloso;692;0;0;0;0;Congelado;Outro
30/01/2024;Jurídica;Paraná;Curitiba; Rua Anne Franck, 4366;600;1600;350;1200;0;Congelado;Plástica
30/01/2024;Jurídica;Rio de Janeiro;Paraty; Rua Benedicto Captulino Martins Ramiro 251;500;3000;500;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Guarujá; Rua Nova Granada N 20;0;850;0;0;0;In Natura;Outro
30/01/2024;Jurídica;São Paulo;Ubatuba; Rua Dos Nazarenos Nº 319 - Centro;400;2400;0;0;0;Congelado;Outro
30/01/2024;Jurídica;São Paulo;Guarujá; Rua Nova Granada Nº20 -Bal Pereque;528;0;0;0;0;Congelado;Outro
30/01/2024;Física;São Paulo;São Sebastião; Rua:Padre Gastão,Nº 115-Bairro São Francisco;0;800;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Ubatuba; Av.  Antonio Miguel Nº 585 - Lazaro;40;78;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Praia Grande; Av. Presidente Kennedy, N° 3518 Aviação;673;4290;298,5;0;0;Congelado;Outro
30/01/2024;Física;São Paulo;Peruíbe; Rua João Batista Silva Dos Santos 100 Centro;0;300;200;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Cananéia; Francisco Egen Junior, N°33 Carijo;200;1200;150;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Ilhabela; Avenida Jose Pacheco Do Nascimento , 9711 Veloso;0;1282;0;0;0;Congelado;Outro
30/01/2024;Física;São Paulo;Cananéia; Rua Guilherme Manoel Coelho, 40;0;800;30;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Cananéia; Rua Professor Besnard, 140;0;44;0;36;0;Congelado;Plástica
30/01/2024;Jurídica;Rio de Janeiro;Paraty; Rua Epaminondas Carlos De Melo, 96, Patitiba;1380;4600;1000;0;0;Congelado;Outro
30/01/2024;Jurídica;São Paulo;Ubatuba; Rua Benedita Luiza Dos Santos 510 Maranduba Ubatuba Sp;25;50;4;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Cananéia; Avenida Professor Besnard, 142;120;800;80;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Ilhabela; Avenida Jose Pacheco Do Nascimento 7870 Curral;20;0;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;Rio de Janeiro;Paraty; Rua Epaminondas Carlos De Melo, 96, Patitiba;300;0;100;0;0;Congelado;Outro
30/01/2024;Jurídica;São Paulo;Ilhabela; Avenida Jose Pacheco Do Nascimento 7870 Curral;0;24;0;0;0;Congelado;Plástica
30/01/2024;Jurídica;São Paulo;Ilhabela; Avenida Jose Pacheco Do Nascimento 9711 Veloso;850;0;0;0;0;Congelado;Outro
30/01/2024;Jurídica;São Paulo;Ilhabela; Avenida Jose Pacheco Do Nascimento 9711 Veloso;0;2022;0;0;0;Congelado;Outro
30/01/2024;Jurídica;São Paulo;São Paulo; Av. Raimundo Pereira De Magalhães, 11858 – Parada De Taipas;0;13544;580;0;0;Congelado;Outro
30/01/2024;Jurídica;Rio de Janeiro;Paraty; Rua Tenente Francisco Antonio Nº362 Centro;76;0;0;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Itanhaém; Ucesino Ferreira 745;0;10000;50;0;0;Congelado;Embolsado
30/01/2024;Jurídica;São Paulo;Piracicaba; Rua Antônio Lorival Spadoto, 53 Alto Da Pompeia;53;480;118,6;0;0;Congelado;Plástica
30/01/2024;Física;Paraná;Guaratuba; Av Dr Tancredo De Almeida Neves;0;120;50;0;0;Congelado;Plástica
30/01/2024;Física;São Paulo;Peruíbe; Av Governador Mario Covas Junior Box 3 Portinho De Pesca;0;120;50;0;0;Congelado;Plástica
30/01/2024;Jurídica;Rio de Janeiro;São João da Barra; Av Liberdade Grussai 1999 Loja 01;0;130;0;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Cananéia; Rua Prof. Besnard 144 Box 05;50;100;100;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Cananéia; Rua Prof. Besnard N°16;500;250;150;0;0;Congelado;Plástica
31/01/2024;Jurídica;Rio de Janeiro;Paraty; Rua Epaminondas Carlos De Melo, 96, Patitiba;1380;4600;100;0;0;Congelado;Outro
31/01/2024;Física;São Paulo;Caraguatatuba; Av Dr Arthur Costa Filho  2280;0;150;50;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Caraguatatuba; Al. Luiz Antonio G.Da Camara Coutinho,1350, Box01, Porto Novo;0;400;20;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Iguape; Rua Largo Durvalino Vieira N°25;50;200;50;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;São Paulo; Rua José Milanês, 97 - Jardim Alvorada;650;350;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Guarujá; Av Marechal Deodoro Da Fonseca, 367;60;40;100;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Guarujá; Travessa Agnelo Xavier 122 Vila Ligia;0;5380;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Cananéia; Rua Clodoveu Jose De Lima, 110;0;80;6;0;0;Congelado;Plástica
31/01/2024;Jurídica;Rio de Janeiro;Paraty; Rodovia Br 101 Km 579,5 Bairro  Boa Vista Paraty Rj;90;0;30;0;0;Congelado;Outro
31/01/2024;Jurídica;Santa Catarina;Itajaí; Vereador Airton De Souza Número 508 Bairro São Vicente;0;100;0;0;0;Congelado;Plástica
31/01/2024;Física;Rio de Janeiro;Paraty; Rua Da Paz, S/N. Ilha Das Cobras;0;300;0;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores Nº 157 - Centro;0;300;0;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Bertioga; Rua Sebastião Arantes N259;0;250;10;0;0;Congelado;Outro
31/01/2024;Física;Paraná;Guaratuba; Rua Londrina 627 Figueira Gtba Pr;0;112;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Guarujá; Rua Nova Iguaçú Nº61 -Bal Perequê;665,9;0;0;0;0;Congelado;Outro
31/01/2024;Jurídica;Paraná;Pontal do Paraná; Rua Arthur João De Campos N. 20;0;122;48;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Ubatuba; Av Marginal Pedreira Baixa,81;0;600;12;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Ubatuba; Rua Ceará Nº 107 - Pereque Açu;78;346;22;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Peruíbe; Av Mario Covas Junior N29 Box 08;100;100;100;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Ubatuba; Av Marginal Pedreira Baixa,81;0;600;12;0;0;Congelado;Plástica
31/01/2024;Física;Rio de Janeiro;Paraty; Rua Angra Dos Reis, Nº. 281 E Rua José Do Patrocínio, S/N. Mercado Municipal De Peixes;0;210;115;0;0;Congelado;Plástica
31/01/2024;Física;Santa Catarina;São Francisco do Sul; Rodovia Duque De Caxias Bairro Iperoba 7401;70;100;100;100;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;São Paulo; Rua Camacam, 279 - Vila Anastácio;2450;8300;680;1800;0;Congelado;Outro
31/01/2024;Jurídica;Santa Catarina;Imaruí; Av Domingos Da Silva Condemil 950;0;204;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Cananéia; Rua Prof. Besnard N°140;100;0;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Guarujá; Rua Nova Iguaçú N º61-Bal Pereque;0;300;0;0;0;In Natura;Outro
31/01/2024;Jurídica;São Paulo;São Paulo; Rua Camacam, 287 - Vila Anastácio;280;1400;0;0;0;Congelado;Outro
31/01/2024;Física;São Paulo;Ubatuba; Rua Maria Benedita De Oliveira Nº 84 - Estufa Ii;100;50;100;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Guarujá; Rua Particular 115 Jardim Santa Maria;0;800;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Cananéia; Rua. Prof Besnard N°36;100;2100;0;0;0;Congelado;Plástica
31/01/2024;Física;Paraná;Matinhos; Rua Cinorte, 300, Riviera I, Pescados Da Cris;0;100;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Itanhaém; Praça Aurélio Ferrara 16, Praia Do Sonho;90;4;0;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Caraguatatuba; Al. Luiz Antonio G. Da Camara Coutinho, 1350, -Box01, Porto Novo;0;400;20;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Peruíbe; Av Governador Mario Covas, Box 22;100;150;150;100;100;Congelado;Plástica
31/01/2024;Jurídica;Santa Catarina;Itajaí; Rua Vereador Airton De Souza, 508, Box 02, São Vicente;0;200;0;0;0;Congelado;Plástica
31/01/2024;Física;Paraná;Guaratuba; Rua Bocaiúva 2355 Vila Esperança;0;300;300;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Guarujá; Travessa Agnelo Xavier 215;0;9000;500;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Ilha Comprida; Av Beira Mar N°10900, Balneário Adriana, Ilha Comprida;113;492;10;32;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Guarujá; Travessa Agnelo Xavier 215;1200;0;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;Rio de Janeiro;Paraty; Rua Vera Cruz, 10B, Ilha Das Cobras;15;0;0;0;0;Congelado;Embolsado
31/01/2024;Jurídica;São Paulo;Santos; Travessa Agnelo Xavier 215;1236;3500;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Santos; Rua Joel Nascimento Dos Santos, 48 - Jardim Primavera;600;0;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Santos; Rua Joel Nascimento Dos Santos, 48 - Jardim Primavera;360;0;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Cananéia; Rua Ranulfo Paiva, 794, Vila Cabana;0;3200;0;0;0;Congelado;Isopor
31/01/2024;Física;São Paulo;Caraguatatuba; Al. Luiz Antonio G. Da Camara Coutinho, 135O, Box02, Porto Novo;0;100;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Guarujá; Rua Joel Nascimento Dos Santos - 48 - Jardim Primavera;0;360;0;0;0;Congelado;Outro
31/01/2024;Física;Santa Catarina;Penha; São Miguel Nº4082;30;200;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;Rio de Janeiro;Paraty; Rua Domingos Gonçalves De Abreu, S/Nº, Centro Histórico;0;458;700;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;São Sebastião; Av. Dr.  Francisco Loup 313 Maresias;30;30;0;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Peruíbe; Rua Eduardo Geraldo Silva 333;200;500;300;200;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Ubatuba; Rua Eduardo Graça,254 Enseada;0;80;0;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores Nº103 - Centro;85;250;60;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Ubatuba; Avenida Leovigildo Dias Vieira Nº 1280 - Itaguá;3400;1550;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Ubatuba; Av Acesso 150;56;0;0;0;0;In Natura;Plástica
31/01/2024;Jurídica;São Paulo;São Sebastião; Rua Mossoró 15 Boiçucanga;30;30;0;30;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Caraguatatuba; Av: Dr. Arthur Costa Filho, 2280, Box 05, Centro;400;0;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;Rio de Janeiro;Paraty; Avenida Roberto Silveira S/N Portão De Ferro Iii;0;3500;0;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Guarujá; Travessa Agnelo Xavier ,N°216;350;0;0;0;0;Congelado;Outro
31/01/2024;Jurídica;São Paulo;Caraguatatuba; Av. Arthur Costa Filho, 1999;0;1000;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;Santa Catarina;Porto Belo; Rua João Regis Neto;249;1743;989;104;1014;Congelado;Outro
